Date,Close,High,Low,Open,Volume
,MSFT,MSFT,MSFT,MSFT,MSFT
2025-10-20 13:52:00+00:00,514.6500244140625,514.7899780273438,514.530029296875,514.719970703125,33597
2025-10-20 13:53:00+00:00,514.8800048828125,514.8939819335938,514.6300048828125,514.6300048828125,30287
2025-10-20 13:54:00+00:00,514.6900024414062,515.0,514.6900024414062,514.885009765625,24382
2025-10-20 13:55:00+00:00,513.739990234375,514.72998046875,513.5999755859375,514.72998046875,47503
2025-10-20 13:56:00+00:00,513.594970703125,513.8300170898438,513.4400024414062,513.760009765625,37707
2025-10-20 13:57:00+00:00,513.8150024414062,513.9398803710938,513.4400024414062,513.594970703125,41227
2025-10-20 13:58:00+00:00,514.7999877929688,514.8099975585938,513.780029296875,513.8800048828125,44209
2025-10-20 13:59:00+00:00,514.4760131835938,514.635009765625,514.27001953125,514.6300048828125,40434
2025-10-20 14:00:00+00:00,514.4100952148438,514.6599731445312,514.280029296875,514.469970703125,44657
2025-10-20 14:01:00+00:00,514.8699951171875,514.8800048828125,514.25,514.3800048828125,38693
2025-10-20 14:02:00+00:00,515.239990234375,515.2991943359375,514.8300170898438,514.8300170898438,46001
2025-10-20 14:03:00+00:00,515.719970703125,515.719970703125,515.1718139648438,515.260009765625,44979
2025-10-20 14:04:00+00:00,515.5037841796875,515.8300170898438,515.2899780273438,515.72998046875,37534
2025-10-20 14:05:00+00:00,516.0399780273438,516.0399780273438,515.4600219726562,515.4949951171875,54977
2025-10-20 14:06:00+00:00,516.2550048828125,516.3831176757812,515.9500122070312,515.9500122070312,43526
2025-10-20 14:07:00+00:00,516.3499755859375,516.4450073242188,515.969970703125,516.2000122070312,40249
2025-10-20 14:08:00+00:00,516.5850219726562,516.6799926757812,516.3200073242188,516.3499755859375,60485
2025-10-20 14:09:00+00:00,516.2000122070312,516.656005859375,516.1300048828125,516.656005859375,31687
2025-10-20 14:10:00+00:00,516.5900268554688,516.5900268554688,516.22998046875,516.239990234375,35449
2025-10-20 14:11:00+00:00,516.1649780273438,516.5449829101562,516.1400146484375,516.5449829101562,34324
2025-10-20 14:12:00+00:00,516.2949829101562,516.3400268554688,516.0399780273438,516.1599731445312,32205
2025-10-20 14:13:00+00:00,516.52001953125,516.5599975585938,516.2852172851562,516.2974853515625,34869
2025-10-20 14:14:00+00:00,516.1799926757812,516.530029296875,516.0900268554688,516.5,35586
2025-10-20 14:15:00+00:00,516.2550048828125,516.2919921875,515.8499755859375,516.1099853515625,55057
2025-10-20 14:16:00+00:00,516.2249755859375,516.4598999023438,516.2100219726562,516.2474975585938,22242
2025-10-20 14:17:00+00:00,515.969970703125,516.280029296875,515.969970703125,516.2470092773438,33324
2025-10-20 14:18:00+00:00,516.25,516.3687744140625,515.969970703125,515.9735107421875,21791
2025-10-20 14:19:00+00:00,516.3900146484375,516.469970703125,516.0499877929688,516.239990234375,63185
2025-10-20 14:20:00+00:00,516.2000122070312,516.39501953125,515.9600219726562,516.39501953125,36280
2025-10-20 14:21:00+00:00,516.5780029296875,516.6099853515625,516.1300048828125,516.1500244140625,37854
2025-10-20 14:22:00+00:00,516.6651000976562,516.9099731445312,516.5800170898438,516.64990234375,50640
2025-10-20 14:23:00+00:00,516.6300048828125,516.6599731445312,516.2849731445312,516.6300048828125,37842
2025-10-20 14:24:00+00:00,516.5399780273438,516.6591796875,516.4600830078125,516.6591796875,15119
2025-10-20 14:25:00+00:00,516.5499877929688,516.659912109375,516.3900146484375,516.5900268554688,22749
2025-10-20 14:26:00+00:00,516.8150024414062,516.8175048828125,516.489990234375,516.5278930664062,29409
2025-10-20 14:27:00+00:00,516.7025146484375,516.7999267578125,516.6099853515625,516.739990234375,19438
2025-10-20 14:28:00+00:00,516.5399780273438,516.8800048828125,516.5399780273438,516.6799926757812,36716
2025-10-20 14:29:00+00:00,516.47998046875,516.5800170898438,516.3300170898438,516.52001953125,25564
2025-10-20 14:30:00+00:00,516.3099975585938,516.489990234375,516.22998046875,516.469970703125,20925
2025-10-20 14:31:00+00:00,516.3515014648438,516.3515014648438,515.97998046875,516.260009765625,32950
2025-10-20 14:32:00+00:00,516.2598876953125,516.4400024414062,516.0900268554688,516.3350219726562,18333
2025-10-20 14:33:00+00:00,516.4500122070312,516.4500122070312,516.1113891601562,516.1950073242188,27487
2025-10-20 14:34:00+00:00,516.0900268554688,516.5999755859375,516.0900268554688,516.4299926757812,20773
2025-10-20 14:35:00+00:00,516.2550048828125,516.4199829101562,516.0,516.0,27616
2025-10-20 14:36:00+00:00,516.239990234375,516.3101196289062,516.1199951171875,516.2899780273438,20632
2025-10-20 14:37:00+00:00,516.3400268554688,516.4099731445312,516.1799926757812,516.239990234375,23850
2025-10-20 14:38:00+00:00,516.24951171875,516.4099731445312,516.0894775390625,516.3864135742188,16001
2025-10-20 14:39:00+00:00,517.010009765625,517.0426025390625,516.1199951171875,516.2100219726562,53961
2025-10-20 14:40:00+00:00,517.0999755859375,517.1300048828125,516.9199829101562,516.9650268554688,16151
2025-10-20 14:41:00+00:00,517.2899780273438,517.3359985351562,517.0625,517.0999755859375,29053
2025-10-20 14:42:00+00:00,517.1085815429688,517.2999877929688,517.0499877929688,517.25,38653
2025-10-20 14:43:00+00:00,517.5701293945312,517.6500244140625,517.1600952148438,517.1849975585938,38348
2025-10-20 14:44:00+00:00,518.0800170898438,518.0800170898438,517.4400024414062,517.6300048828125,89621
2025-10-20 14:45:00+00:00,518.2899780273438,518.385009765625,518.0,518.0399780273438,84809
2025-10-20 14:46:00+00:00,518.3300170898438,518.7000122070312,518.2000122070312,518.2750244140625,93502
2025-10-20 14:47:00+00:00,518.3699951171875,518.489990234375,518.2899780273438,518.3524780273438,36277
2025-10-20 14:48:00+00:00,518.2899780273438,518.47998046875,518.25,518.3400268554688,33846
2025-10-20 14:49:00+00:00,518.3099975585938,518.400390625,518.2000122070312,518.2999877929688,21303
2025-10-20 14:50:00+00:00,517.719970703125,518.280029296875,517.6900024414062,518.27001953125,55200
2025-10-20 14:51:00+00:00,517.551513671875,517.8499755859375,517.551513671875,517.7100219726562,26335
2025-10-20 14:52:00+00:00,517.8300170898438,517.9459838867188,517.596923828125,517.7100219726562,35430
2025-10-20 14:53:00+00:00,517.9857177734375,518.0974731445312,517.843017578125,517.8599853515625,16900
2025-10-20 14:54:00+00:00,518.114990234375,518.114990234375,517.9199829101562,518.0399780273438,24652
2025-10-20 14:55:00+00:00,518.1300048828125,518.335693359375,518.010009765625,518.0999755859375,25225
2025-10-20 14:56:00+00:00,517.9199829101562,518.27001953125,517.8900146484375,518.135009765625,24809
2025-10-20 14:57:00+00:00,517.9299926757812,518.1099853515625,517.8900146484375,517.9915161132812,15596
2025-10-20 14:58:00+00:00,518.1199951171875,518.219970703125,517.8800048828125,517.9299926757812,21864
2025-10-20 14:59:00+00:00,518.0850219726562,518.219970703125,518.0454711914062,518.1749877929688,21586
2025-10-20 15:00:00+00:00,518.0440063476562,518.1300048828125,517.8936767578125,518.0900268554688,15532
2025-10-20 15:01:00+00:00,518.1500244140625,518.1500244140625,517.8699951171875,518.0999755859375,19835
2025-10-20 15:02:00+00:00,518.2899780273438,518.4354858398438,518.1300048828125,518.1300048828125,23618
2025-10-20 15:03:00+00:00,517.885009765625,518.239990234375,517.8400268554688,518.22998046875,26894
2025-10-20 15:04:00+00:00,517.6900024414062,517.875,517.6199951171875,517.8300170898438,19474
2025-10-20 15:05:00+00:00,517.5549926757812,517.7550048828125,517.5364990234375,517.7100219726562,14740
2025-10-20 15:06:00+00:00,517.8295288085938,517.8295288085938,517.4909057617188,517.5324096679688,18508
2025-10-20 15:07:00+00:00,517.6242065429688,517.8599853515625,517.4301147460938,517.77001953125,25424
2025-10-20 15:08:00+00:00,517.1599731445312,517.5599975585938,517.0599975585938,517.5599975585938,16083
2025-10-20 15:09:00+00:00,516.9650268554688,517.1300048828125,516.9000244140625,517.1156005859375,23669
2025-10-20 15:10:00+00:00,517.2000122070312,517.2498779296875,517.030029296875,517.030029296875,15124
2025-10-20 15:11:00+00:00,517.0045776367188,517.14501953125,516.9500122070312,517.14501953125,14126
2025-10-20 15:12:00+00:00,516.864990234375,517.0150146484375,516.8499755859375,516.969970703125,20792
2025-10-20 15:13:00+00:00,516.9755859375,516.97998046875,516.85498046875,516.8599853515625,17766
2025-10-20 15:14:00+00:00,516.8624877929688,517.02001953125,516.760009765625,516.8900146484375,14057
2025-10-20 15:15:00+00:00,517.0195922851562,517.0999145507812,516.760009765625,516.760009765625,11643
2025-10-20 15:16:00+00:00,517.2999877929688,517.2999877929688,516.9500122070312,517.0150146484375,23394
2025-10-20 15:17:00+00:00,517.5800170898438,517.77001953125,517.330078125,517.4400024414062,39370
2025-10-20 15:18:00+00:00,517.49072265625,517.6599731445312,517.4299926757812,517.5599975585938,17111
2025-10-20 15:19:00+00:00,517.39501953125,517.5399780273438,517.25,517.4099731445312,32852
2025-10-20 15:20:00+00:00,517.3150024414062,517.4450073242188,517.219970703125,517.375,15004
2025-10-20 15:21:00+00:00,517.4749755859375,517.5,517.2000122070312,517.219970703125,21152
2025-10-20 15:22:00+00:00,517.5999755859375,517.5999755859375,517.3699951171875,517.4400024414062,15979
2025-10-20 15:23:00+00:00,517.4299926757812,517.5750122070312,517.4000244140625,517.5499877929688,20007
2025-10-20 15:24:00+00:00,517.546875,517.5499877929688,517.3922119140625,517.405029296875,19683
2025-10-20 15:25:00+00:00,517.7249755859375,517.7449951171875,517.5250244140625,517.5250244140625,30028
2025-10-20 15:26:00+00:00,517.5800170898438,517.7678833007812,517.5800170898438,517.7100219726562,19961
2025-10-20 15:27:00+00:00,517.3800048828125,517.469970703125,517.25,517.4382934570312,17383
2025-10-20 15:28:00+00:00,517.239990234375,517.3800048828125,517.1654052734375,517.3800048828125,15415
2025-10-20 15:29:00+00:00,517.2423706054688,517.2899780273438,517.0599975585938,517.22998046875,19221
2025-10-20 15:30:00+00:00,517.3099975585938,517.4000244140625,517.1500244140625,517.280029296875,12522
2025-10-20 15:31:00+00:00,517.2999877929688,517.3699951171875,517.27001953125,517.3442993164062,14796
2025-10-20 15:32:00+00:00,517.4199829101562,517.594970703125,517.22998046875,517.280029296875,21358
2025-10-20 15:33:00+00:00,517.5,517.5900268554688,517.3800048828125,517.3800048828125,21029
2025-10-20 15:34:00+00:00,517.7650146484375,517.8035888671875,517.4400024414062,517.5551147460938,28127
2025-10-20 15:35:00+00:00,517.6635131835938,517.7999877929688,517.5700073242188,517.7750244140625,23308
2025-10-20 15:36:00+00:00,517.4400024414062,517.77001953125,517.4000244140625,517.64501953125,17256
2025-10-20 15:37:00+00:00,517.4650268554688,517.614990234375,517.4400024414062,517.4849853515625,16018
2025-10-20 15:38:00+00:00,517.47998046875,517.510009765625,517.3699951171875,517.4650268554688,19448
2025-10-20 15:39:00+00:00,517.1599731445312,517.52001953125,517.1300048828125,517.4000244140625,27508
2025-10-20 15:40:00+00:00,517.0601196289062,517.27001953125,517.03369140625,517.1680297851562,13064
2025-10-20 15:41:00+00:00,517.0001220703125,517.2899780273438,517.0001220703125,517.1099853515625,22374
2025-10-20 15:42:00+00:00,517.307373046875,517.3779907226562,516.9739990234375,517.0499877929688,26257
2025-10-20 15:43:00+00:00,517.2100219726562,517.5,517.1519775390625,517.2957153320312,28962
2025-10-20 15:44:00+00:00,517.35498046875,517.3599853515625,517.1749877929688,517.2100219726562,12173
2025-10-20 15:45:00+00:00,517.340087890625,517.47998046875,517.280029296875,517.385009765625,14390
2025-10-20 15:46:00+00:00,517.0800170898438,517.3400268554688,517.0599975585938,517.3400268554688,24214
2025-10-20 15:47:00+00:00,517.1174926757812,517.1799926757812,516.9400024414062,517.0399780273438,16576
2025-10-20 15:48:00+00:00,517.2999877929688,517.4500122070312,517.0399780273438,517.0599975585938,19069
2025-10-20 15:49:00+00:00,517.4299926757812,517.4500122070312,517.3099975585938,517.3099975585938,17514
2025-10-20 15:50:00+00:00,517.5800170898438,517.5900268554688,517.3599853515625,517.4149780273438,17887
2025-10-20 15:51:00+00:00,517.4600219726562,517.6599731445312,517.4600219726562,517.5499877929688,16195
2025-10-20 15:52:00+00:00,517.5599975585938,517.77001953125,517.3049926757812,517.6199951171875,49531
2025-10-20 15:53:00+00:00,517.364990234375,517.5599975585938,517.2200927734375,517.5599975585938,11285
2025-10-20 15:54:00+00:00,517.1699829101562,517.3099975585938,517.1199951171875,517.3099975585938,15397
2025-10-20 15:55:00+00:00,516.8099975585938,517.2899780273438,516.8099975585938,517.1973876953125,22505
2025-10-20 15:56:00+00:00,517.135009765625,517.2100219726562,516.9000244140625,516.9500122070312,13281
2025-10-20 15:57:00+00:00,517.1099853515625,517.2150268554688,517.02001953125,517.135009765625,9242
2025-10-20 15:58:00+00:00,517.530029296875,517.5499267578125,517.1300048828125,517.1300048828125,15006
2025-10-20 15:59:00+00:00,517.3599243164062,517.4299926757812,517.1701049804688,517.4299926757812,11468
2025-10-20 16:00:00+00:00,517.080078125,517.3699951171875,517.080078125,517.3699951171875,17905
2025-10-20 16:01:00+00:00,517.0700073242188,517.2000122070312,517.0,517.1550903320312,8775
2025-10-20 16:02:00+00:00,517.0650024414062,517.1691284179688,517.0040283203125,517.0599975585938,15731
2025-10-20 16:03:00+00:00,517.1099853515625,517.1199951171875,517.02001953125,517.0599975585938,14879
2025-10-20 16:04:00+00:00,516.969970703125,517.1790161132812,516.9600219726562,517.0850219726562,17687
2025-10-20 16:05:00+00:00,516.9650268554688,517.1199951171875,516.9550170898438,516.9630126953125,11802
2025-10-20 16:06:00+00:00,517.0599975585938,517.0751953125,516.9400024414062,516.9600219726562,9877
2025-10-20 16:07:00+00:00,516.969970703125,517.1199951171875,516.9201049804688,517.1099853515625,19197
2025-10-20 16:08:00+00:00,516.8350219726562,517.0256958007812,516.7775268554688,516.9871215820312,11601
2025-10-20 16:09:00+00:00,516.8499755859375,516.9099731445312,516.8099975585938,516.8350219726562,9959
2025-10-20 16:10:00+00:00,516.8508911132812,516.9199829101562,516.7349853515625,516.780029296875,9467
2025-10-20 16:11:00+00:00,516.6699829101562,516.8800048828125,516.6500244140625,516.8800048828125,8425
2025-10-20 16:12:00+00:00,516.8049926757812,516.8049926757812,516.5701293945312,516.6649780273438,22541
2025-10-20 16:13:00+00:00,516.6799926757812,516.8192749023438,516.614990234375,516.8192749023438,19764
2025-10-20 16:14:00+00:00,516.6699829101562,516.6900024414062,516.5800170898438,516.6799926757812,11951
2025-10-20 16:15:00+00:00,516.7899780273438,516.7899780273438,516.6599731445312,516.6799926757812,15811
2025-10-20 16:16:00+00:00,516.9266967773438,516.9400024414062,516.7750244140625,516.7750244140625,12671
2025-10-20 16:17:00+00:00,516.8200073242188,516.926025390625,516.780029296875,516.9000244140625,7836
2025-10-20 16:18:00+00:00,516.9099731445312,516.9099731445312,516.7100219726562,516.760009765625,13360
2025-10-20 16:19:00+00:00,517.0800170898438,517.1199951171875,516.9099731445312,516.9984741210938,16435
2025-10-20 16:20:00+00:00,516.8400268554688,517.0599975585938,516.8400268554688,517.0599975585938,8812
2025-10-20 16:21:00+00:00,516.885009765625,516.9099731445312,516.7999877929688,516.8300170898438,4825
2025-10-20 16:22:00+00:00,516.72998046875,516.9299926757812,516.72998046875,516.9299926757812,19144
2025-10-20 16:23:00+00:00,516.7000122070312,516.739990234375,516.6099853515625,516.6199951171875,7592
2025-10-20 16:24:00+00:00,516.6950073242188,516.7000122070312,516.6300048828125,516.7000122070312,10567
2025-10-20 16:25:00+00:00,516.52001953125,516.75,516.52001953125,516.6699829101562,49223
2025-10-20 16:26:00+00:00,516.55419921875,516.6199951171875,516.4299926757812,516.5449829101562,15420
2025-10-20 16:27:00+00:00,516.5872192382812,516.5872192382812,516.4299926757812,516.5449829101562,6377
2025-10-20 16:28:00+00:00,516.4199829101562,516.532470703125,516.4199829101562,516.5250244140625,10812
2025-10-20 16:29:00+00:00,516.5700073242188,516.5700073242188,516.2999877929688,516.4451293945312,18741
2025-10-20 16:30:00+00:00,516.47998046875,516.655029296875,516.47998046875,516.5999755859375,9928
2025-10-20 16:31:00+00:00,516.5599975585938,516.5800170898438,516.4949951171875,516.510009765625,9083
2025-10-20 16:32:00+00:00,516.5700073242188,516.6849975585938,516.5700073242188,516.5900268554688,4109
2025-10-20 16:33:00+00:00,516.3599853515625,516.6300048828125,516.3400268554688,516.5701293945312,24208
2025-10-20 16:34:00+00:00,516.2899780273438,516.4099731445312,516.25,516.4099731445312,8293
2025-10-20 16:35:00+00:00,516.3848876953125,516.3900146484375,516.3099975585938,516.3400268554688,8517
2025-10-20 16:36:00+00:00,516.1740112304688,516.4057006835938,516.1740112304688,516.4057006835938,10127
2025-10-20 16:37:00+00:00,516.3499755859375,516.3499755859375,516.0399780273438,516.27001953125,17448
2025-10-20 16:38:00+00:00,516.594970703125,516.594970703125,516.260009765625,516.3049926757812,18671
2025-10-20 16:39:00+00:00,516.6287841796875,516.6300048828125,516.5,516.5599975585938,8094
2025-10-20 16:40:00+00:00,516.489990234375,516.6199951171875,516.4439697265625,516.6199951171875,10639
2025-10-20 16:41:00+00:00,516.5499877929688,516.719970703125,516.52001953125,516.52001953125,17761
2025-10-20 16:42:00+00:00,516.5499877929688,516.6199951171875,516.489990234375,516.489990234375,10482
2025-10-20 16:43:00+00:00,516.4400024414062,516.6099853515625,516.4400024414062,516.5499877929688,4916
2025-10-20 16:44:00+00:00,516.4500122070312,516.6076049804688,516.4400024414062,516.5150146484375,9276
2025-10-20 16:45:00+00:00,516.47998046875,516.4899291992188,516.4000244140625,516.47998046875,5085
2025-10-20 16:46:00+00:00,516.4249877929688,516.489990234375,516.4099731445312,516.4550170898438,7379
2025-10-20 16:47:00+00:00,516.530029296875,516.5651245117188,516.4600219726562,516.4600219726562,8091
2025-10-20 16:48:00+00:00,516.5700073242188,516.5999755859375,516.5,516.5700073242188,5444
2025-10-20 16:49:00+00:00,516.6900024414062,516.7000122070312,516.5499877929688,516.5650024414062,8923
2025-10-20 16:50:00+00:00,516.6400146484375,516.72998046875,516.5999755859375,516.72998046875,9212
2025-10-20 16:51:00+00:00,516.6500244140625,516.698974609375,516.5800170898438,516.6199951171875,12190
2025-10-20 16:52:00+00:00,516.5549926757812,516.6798706054688,516.52001953125,516.6798706054688,10867
2025-10-20 16:53:00+00:00,516.5850219726562,516.6400146484375,516.510009765625,516.5599975585938,9178
2025-10-20 16:54:00+00:00,516.614990234375,516.6400146484375,516.530029296875,516.5800170898438,14336
2025-10-20 16:55:00+00:00,516.6392211914062,516.639892578125,516.5499877929688,516.5499877929688,8814
2025-10-20 16:56:00+00:00,516.6599731445312,516.7003173828125,516.60498046875,516.60498046875,133805
2025-10-20 16:57:00+00:00,516.5900268554688,516.719970703125,516.5900268554688,516.69677734375,13504
2025-10-20 16:58:00+00:00,516.64501953125,516.7100219726562,516.5999755859375,516.6400146484375,9549
2025-10-20 16:59:00+00:00,516.489990234375,516.7000122070312,516.489990234375,516.6041259765625,9901
2025-10-20 17:00:00+00:00,516.4550170898438,516.5239868164062,516.4199829101562,516.4525146484375,7638
2025-10-20 17:01:00+00:00,516.6099853515625,516.6099853515625,516.4840087890625,516.4840087890625,9067
2025-10-20 17:02:00+00:00,516.619873046875,516.619873046875,516.4940185546875,516.594970703125,20799
2025-10-20 17:03:00+00:00,516.7449951171875,516.7999877929688,516.594970703125,516.594970703125,13213
2025-10-20 17:04:00+00:00,516.9000244140625,516.9398803710938,516.7750244140625,516.7750244140625,12659
2025-10-20 17:05:00+00:00,517.0800170898438,517.0858154296875,516.9000244140625,516.9000244140625,16127
2025-10-20 17:06:00+00:00,517.1300048828125,517.239990234375,517.0250244140625,517.0250244140625,13955
2025-10-20 17:07:00+00:00,517.155029296875,517.1699829101562,517.1099853515625,517.1199951171875,5356
2025-10-20 17:08:00+00:00,516.9910278320312,517.1400146484375,516.9600219726562,517.1400146484375,16056
2025-10-20 17:09:00+00:00,517.0700073242188,517.0700073242188,516.9400024414062,516.9400024414062,9101
2025-10-20 17:10:00+00:00,516.9249877929688,517.052978515625,516.880126953125,517.0449829101562,11210
2025-10-20 17:11:00+00:00,517.0349731445312,517.0598754882812,516.8900146484375,516.9249877929688,10686
2025-10-20 17:12:00+00:00,517.0499877929688,517.1400146484375,517.0183715820312,517.0325927734375,10584
2025-10-20 17:13:00+00:00,517.2750244140625,517.2830200195312,517.08251953125,517.08251953125,18084
2025-10-20 17:14:00+00:00,517.3200073242188,517.3499755859375,517.25,517.2899780273438,8827
2025-10-20 17:15:00+00:00,517.385009765625,517.4299926757812,517.2899780273438,517.35498046875,8173
2025-10-20 17:16:00+00:00,517.4400024414062,517.469970703125,517.3599853515625,517.4199829101562,9993
2025-10-20 17:17:00+00:00,517.2750244140625,517.4199829101562,517.2750244140625,517.4199829101562,15525
2025-10-20 17:18:00+00:00,517.4400024414062,517.489990234375,517.27001953125,517.2999877929688,14274
2025-10-20 17:19:00+00:00,517.64892578125,517.7899780273438,517.4400024414062,517.4400024414062,39248
2025-10-20 17:20:00+00:00,517.47998046875,517.6199951171875,517.4600219726562,517.6099853515625,14678
2025-10-20 17:21:00+00:00,517.25,517.52001953125,517.25,517.52001953125,9283
2025-10-20 17:22:00+00:00,517.280029296875,517.2999877929688,517.1749877929688,517.2949829101562,11957
2025-10-20 17:23:00+00:00,517.22998046875,517.3170166015625,517.2200927734375,517.27001953125,6792
2025-10-20 17:24:00+00:00,517.6984252929688,517.6984252929688,517.260009765625,517.2849731445312,7805
2025-10-20 17:25:00+00:00,517.530029296875,517.6649780273438,517.52001953125,517.635009765625,16479
2025-10-20 17:26:00+00:00,517.5700073242188,517.625,517.530029296875,517.5599975585938,7735
2025-10-20 17:27:00+00:00,517.6553955078125,517.6553955078125,517.4500122070312,517.5599975585938,10026
2025-10-20 17:28:00+00:00,517.5900268554688,517.6799926757812,517.5800170898438,517.625,8602
2025-10-20 17:29:00+00:00,517.5650024414062,517.6699829101562,517.47998046875,517.625,17761
2025-10-20 17:30:00+00:00,517.75,517.8499755859375,517.5211791992188,517.5700073242188,30813
2025-10-20 17:31:00+00:00,517.8800048828125,517.8989868164062,517.6799926757812,517.773681640625,15857
2025-10-20 17:32:00+00:00,517.97998046875,518.010009765625,517.8499755859375,517.875,20730
2025-10-20 17:33:00+00:00,517.97998046875,518.0899047851562,517.940673828125,517.940673828125,15341
2025-10-20 17:34:00+00:00,517.9400024414062,518.0382080078125,517.8800048828125,518.010009765625,13868
2025-10-20 17:35:00+00:00,517.9249877929688,517.969970703125,517.8922119140625,517.9400024414062,9392
2025-10-20 17:36:00+00:00,517.9299926757812,518.0798950195312,517.9249877929688,517.9249877929688,13949
2025-10-20 17:37:00+00:00,517.844970703125,517.989990234375,517.7999877929688,517.8900756835938,16344
2025-10-20 17:38:00+00:00,517.875,517.8800048828125,517.739990234375,517.839111328125,12556
2025-10-20 17:39:00+00:00,517.7501220703125,517.9000244140625,517.7501220703125,517.8599853515625,13179
2025-10-20 17:40:00+00:00,517.7000122070312,517.9398803710938,517.6201171875,517.8300170898438,13281
2025-10-20 17:41:00+00:00,517.864990234375,517.864990234375,517.6099853515625,517.7000122070312,9838
2025-10-20 17:42:00+00:00,517.8099975585938,517.9400024414062,517.7999877929688,517.8599853515625,10348
2025-10-20 17:43:00+00:00,517.7849731445312,517.9395141601562,517.77001953125,517.8400268554688,19497
2025-10-20 17:44:00+00:00,517.8046264648438,517.8599853515625,517.719970703125,517.719970703125,4157
2025-10-20 17:45:00+00:00,517.719970703125,517.8800048828125,517.719970703125,517.8699951171875,8778
2025-10-20 17:46:00+00:00,517.8599853515625,517.9099731445312,517.7899780273438,517.8300170898438,10231
2025-10-20 17:47:00+00:00,517.72998046875,517.9000244140625,517.72998046875,517.9000244140625,29776
2025-10-20 17:48:00+00:00,517.739990234375,517.8400268554688,517.7000122070312,517.719970703125,7061
2025-10-20 17:49:00+00:00,517.7379760742188,517.8099975585938,517.7100219726562,517.7849731445312,8127
2025-10-20 17:50:00+00:00,517.739990234375,517.8200073242188,517.7100219726562,517.7100219726562,8150
2025-10-20 17:51:00+00:00,517.77001953125,517.7899780273438,517.6649780273438,517.719970703125,6854
2025-10-20 17:52:00+00:00,517.8900146484375,517.9000244140625,517.780029296875,517.8154907226562,13778
2025-10-20 17:53:00+00:00,517.890380859375,517.9298706054688,517.8499755859375,517.919921875,23911
2025-10-20 17:54:00+00:00,517.739990234375,517.8743286132812,517.739990234375,517.8499755859375,12891
2025-10-20 17:55:00+00:00,517.7999877929688,517.8250122070312,517.6799926757812,517.7100219726562,16110
2025-10-20 17:56:00+00:00,517.8499755859375,517.9000244140625,517.8049926757812,517.8049926757812,16736
2025-10-20 17:57:00+00:00,517.844970703125,517.9000244140625,517.8200073242188,517.8585205078125,12154
2025-10-20 17:58:00+00:00,517.6300048828125,517.85498046875,517.6300048828125,517.844970703125,12690
2025-10-20 17:59:00+00:00,517.6749877929688,517.6749877929688,517.5499877929688,517.64501953125,17117
2025-10-20 18:00:00+00:00,517.8099975585938,517.8499755859375,517.6749877929688,517.7100219726562,31388
2025-10-20 18:01:00+00:00,517.8800048828125,517.8800048828125,517.75,517.7999877929688,21218
2025-10-20 18:02:00+00:00,517.8474731445312,517.9099731445312,517.7940063476562,517.8690185546875,8630
2025-10-20 18:03:00+00:00,517.8300170898438,517.9099731445312,517.8200073242188,517.8410034179688,8878
2025-10-20 18:04:00+00:00,517.8599853515625,517.9299926757812,517.8099975585938,517.85498046875,15082
